tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,fare_amount,pickup_zip,dropoff_zip
2016-02-09T17:11:35.000Z,2016-02-09T17:15:52.000Z,1,5.5,10199,10014
2016-02-26T23:22:35.000Z,2016-02-26T23:25:41.000Z,0.61,4,10028,10021
2016-02-10T21:44:45.000Z,2016-02-10T21:56:53.000Z,4.85,15.5,10110,10035
2016-02-22T08:21:11.000Z,2016-02-22T08:31:45.000Z,1.4,8.5,10028,10153
2016-02-18T02:44:52.000Z,2016-02-18T02:51:51.000Z,1.4,7.5,10001,10003
2016-02-14T01:53:09.000Z,2016-02-14T02:00:52.000Z,1.46,7.5,10011,10018
2016-02-20T21:00:39.000Z,2016-02-20T21:28:43.000Z,5,22,10012,11238
2016-02-27T19:53:54.000Z,2016-02-27T20:06:45.000Z,1.6,10,10001,10018
2016-02-04T13:47:50.000Z,2016-02-04T14:03:32.000Z,1.62,11,10021,10154
2016-02-13T00:10:58.000Z,2016-02-13T00:23:28.000Z,5.5,17.5,10110,10006
2016-02-13T02:50:23.000Z,2016-02-13T02:54:29.000Z,0.57,5,10001,10017
2016-02-04T14:35:13.000Z,2016-02-04T14:50:14.000Z,1.8,11,10065,10023
2016-02-04T11:07:44.000Z,2016-02-04T11:18:49.000Z,5.35,17,10017,10006
2016-02-03T21:57:16.000Z,2016-02-03T22:07:44.000Z,2.3,10,10002,10017
2016-02-11T13:43:50.000Z,2016-02-11T14:03:00.000Z,2.4,14,10002,10199
2016-02-20T18:09:47.000Z,2016-02-20T18:13:09.000Z,0.91,5,10199,10014
2016-02-29T22:58:10.000Z,2016-02-29T22:59:58.000Z,0.7,4,10018,10199
2016-02-20T13:15:06.000Z,2016-02-20T13:29:41.000Z,2.19,11,10023,10018
2016-02-09T22:32:20.000Z,2016-02-09T22:41:59.000Z,1.32,8,10119,10017
2016-02-02T09:28:32.000Z,2016-02-02T09:30:30.000Z,0.4,3.5,10014,10199
2016-02-12T07:30:01.000Z,2016-02-12T07:47:41.000Z,7.49,23.5,10021,10271
2016-02-06T21:00:50.000Z,2016-02-06T21:19:00.000Z,4.7,17,10065,10012
2016-02-27T07:43:30.000Z,2016-02-27T08:13:35.000Z,8.1,28,11225,10199
2016-02-05T11:50:00.000Z,2016-02-05T11:54:51.000Z,1.08,5.5,10022,10017
2016-02-16T13:50:32.000Z,2016-02-16T14:07:15.000Z,3.8,14.5,10011,10025
2016-02-27T18:32:26.000Z,2016-02-27T19:11:32.000Z,12.81,42,10012,10468
2016-02-14T01:07:47.000Z,2016-02-14T01:23:13.000Z,3.14,14,10002,11206
2016-02-05T12:00:50.000Z,2016-02-05T12:11:58.000Z,1.6,9,10065,10110
2016-02-07T10:28:05.000Z,2016-02-07T10:34:32.000Z,1.4,7,10065,10103
2016-02-24T18:51:38.000Z,2016-02-24T19:41:59.000Z,19.27,52,11422,10009
2016-02-02T08:36:05.000Z,2016-02-02T08:49:40.000Z,1.97,11,10110,10199
2016-02-24T18:42:55.000Z,2016-02-24T19:19:38.000Z,2.93,22.5,10021,10012
2016-02-21T13:44:54.000Z,2016-02-21T13:48:23.000Z,0.4,4,10065,10065
2016-02-28T00:04:52.000Z,2016-02-28T00:08:30.000Z,1.3,5.5,10162,10023
2016-02-06T10:38:36.000Z,2016-02-06T10:46:17.000Z,0.96,6.5,10154,10103
2016-02-12T21:32:38.000Z,2016-02-12T21:46:00.000Z,3.54,12.5,10028,10020
2016-02-19T12:19:42.000Z,2016-02-19T12:37:03.000Z,1.09,11.5,10103,10022
2016-02-23T19:39:16.000Z,2016-02-23T19:50:57.000Z,2.1,9.5,10020,10162
2016-02-10T12:51:45.000Z,2016-02-10T13:11:05.000Z,4.5,18,10119,10280
2016-02-06T02:40:42.000Z,2016-02-06T02:45:25.000Z,1.49,6.5,10153,10001
2016-02-21T18:42:09.000Z,2016-02-21T18:47:32.000Z,0.6,5,10154,10017
2016-02-20T14:03:35.000Z,2016-02-20T14:24:57.000Z,9.87,29,10020,11371
2016-02-18T21:11:46.000Z,2016-02-18T21:28:20.000Z,1.9,12,10003,10012
2016-02-05T00:54:44.000Z,2016-02-05T01:03:47.000Z,1.83,8.5,10020,10011
2016-02-16T15:57:01.000Z,2016-02-16T16:02:46.000Z,1.3,6.5,10162,10023
2016-02-18T23:45:21.000Z,2016-02-19T00:02:38.000Z,8.3,25,10154,11375
2016-02-19T10:15:27.000Z,2016-02-19T10:27:20.000Z,2.4,11,10012,10199
2016-02-27T15:48:38.000Z,2016-02-27T15:55:08.000Z,0.8,6,10003,10009
2016-02-03T13:01:05.000Z,2016-02-03T13:18:30.000Z,1.4,11.5,10012,10001
2016-02-27T20:17:51.000Z,2016-02-27T20:43:42.000Z,3.55,18,10002,10018
2016-02-27T12:15:02.000Z,2016-02-27T12:24:03.000Z,0.85,6.5,10018,10119
2016-02-09T11:43:42.000Z,2016-02-09T12:08:54.000Z,3.08,16.5,10017,10028
2016-02-29T08:05:54.000Z,2016-02-29T08:13:33.000Z,0.75,6.5,10065,10022
2016-02-03T12:38:35.000Z,2016-02-03T13:01:14.000Z,2.9,15.5,10020,10012
2016-02-10T23:05:53.000Z,2016-02-10T23:21:23.000Z,3.4,13.5,10012,10103
2016-02-15T11:10:42.000Z,2016-02-15T11:20:50.000Z,1.4,8,10014,10003
2016-02-13T01:20:44.000Z,2016-02-13T01:25:06.000Z,0.5,5,10019,10103
2016-02-04T13:44:36.000Z,2016-02-04T13:45:21.000Z,0.03,2.5,10003,10003
2016-02-28T16:10:19.000Z,2016-02-28T16:24:53.000Z,2.68,12,10103,10028
2016-02-25T15:17:06.000Z,2016-02-25T15:21:59.000Z,0.6,5,10021,10028
2016-02-21T18:00:12.000Z,2016-02-21T18:03:22.000Z,0.5,4,10065,10022
2016-02-08T09:55:05.000Z,2016-02-08T10:01:20.000Z,0.8,6,10167,10153
2016-02-11T10:56:51.000Z,2016-02-11T11:18:00.000Z,3.7,17,10282,10001
2016-02-06T11:40:05.000Z,2016-02-06T11:50:18.000Z,2.86,10.5,10023,10026
2016-02-20T16:21:37.000Z,2016-02-20T16:40:01.000Z,3.4,14.5,10065,10014
2016-02-01T19:32:25.000Z,2016-02-01T19:38:12.000Z,0.64,5.5,10154,10017
2016-02-07T14:33:40.000Z,2016-02-07T14:41:55.000Z,0.9,7,10009,10003
2016-02-02T13:39:11.000Z,2016-02-02T13:56:52.000Z,1.1,11.5,10020,10119
2016-02-05T21:47:15.000Z,2016-02-05T21:49:13.000Z,0.4,3.5,10017,10016
2016-02-16T08:29:55.000Z,2016-02-16T08:48:00.000Z,6.34,21,10017,10282
2016-02-20T09:00:41.000Z,2016-02-20T09:02:55.000Z,0.5,4,10009,10009
2016-02-17T22:42:10.000Z,2016-02-17T22:47:37.000Z,1,6,10021,10022
2016-02-02T16:03:28.000Z,2016-02-02T16:07:47.000Z,0.8,5,10014,10003
2016-02-14T21:27:30.000Z,2016-02-14T21:44:03.000Z,3.96,15,10023,10016
2016-02-26T19:04:55.000Z,2016-02-26T19:26:01.000Z,3.14,15,10017,10023
2016-02-01T15:31:10.000Z,2016-02-01T15:36:45.000Z,0.8,6,10003,10014
2016-02-03T10:14:07.000Z,2016-02-03T10:22:55.000Z,0.6,7,10001,10110
2016-02-04T15:57:37.000Z,2016-02-04T16:19:23.000Z,3,15,10065,10003
2016-02-08T00:06:20.000Z,2016-02-08T00:11:30.000Z,0.88,5.5,11372,11373
2016-02-20T23:22:06.000Z,2016-02-20T23:31:56.000Z,2.27,9.5,10011,10280
2016-02-21T01:16:35.000Z,2016-02-21T01:38:41.000Z,6.1,21,11206,11217
2016-02-10T11:02:06.000Z,2016-02-10T11:12:48.000Z,2.3,10.5,10278,10014
2016-02-14T02:40:27.000Z,2016-02-14T02:49:26.000Z,1.8,8.5,10003,10001
2016-02-17T17:42:33.000Z,2016-02-17T17:46:52.000Z,0.57,5,10110,10001
2016-02-26T13:26:47.000Z,2016-02-26T13:39:47.000Z,3.98,14,10002,10044
2016-02-02T07:31:35.000Z,2016-02-02T08:02:29.000Z,15.2,52,10021,11436
2016-02-26T00:05:04.000Z,2016-02-26T00:12:59.000Z,1.98,8.5,10001,10065
2016-02-17T15:42:40.000Z,2016-02-17T15:53:10.000Z,0.5,8,10018,10020
2016-02-10T08:42:11.000Z,2016-02-10T08:52:06.000Z,2.17,9.5,10014,10019
2016-02-23T09:12:40.000Z,2016-02-23T09:23:41.000Z,1.83,9,10021,10023
2016-02-13T17:38:31.000Z,2016-02-13T17:58:04.000Z,10.36,28.5,11371,10022
2016-02-03T22:45:41.000Z,2016-02-03T22:58:33.000Z,2.9,11.5,10020,10028
2016-02-26T00:19:58.000Z,2016-02-26T00:34:10.000Z,8,23.5,11371,10017
2016-02-15T11:41:56.000Z,2016-02-15T11:49:32.000Z,1,6.5,10154,10103
2016-02-26T22:01:51.000Z,2016-02-26T22:14:36.000Z,2.4,11,10001,10069
2016-02-22T15:21:46.000Z,2016-02-22T15:30:45.000Z,1.1,7.5,11201,11231
2016-02-08T01:46:40.000Z,2016-02-08T01:53:32.000Z,1.8,8,10119,10171
2016-02-11T14:52:53.000Z,2016-02-11T15:00:49.000Z,0.99,7,10019,10018
2016-02-25T18:16:13.000Z,2016-02-25T18:21:34.000Z,1.12,6,10011,10018
2016-02-24T23:55:10.000Z,2016-02-25T00:02:18.000Z,1.76,8,10012,10002
2016-02-21T22:48:45.000Z,2016-02-21T22:59:15.000Z,2.75,11,10001,10023
2016-02-05T01:43:23.000Z,2016-02-05T02:03:17.000Z,8.7,26,10007,11104
2016-02-11T14:48:12.000Z,2016-02-11T14:58:13.000Z,0.8,7.5,10103,10152
2016-02-16T21:31:28.000Z,2016-02-16T21:46:48.000Z,3.02,13,10153,10003
2016-02-11T09:22:23.000Z,2016-02-11T09:33:01.000Z,0.7,8,10018,10171
2016-02-27T17:58:53.000Z,2016-02-27T18:05:40.000Z,1.1,6.5,10028,10028
2016-02-18T09:36:54.000Z,2016-02-18T09:38:45.000Z,0.4,3.5,10028,10028
2016-02-15T19:04:11.000Z,2016-02-15T19:18:27.000Z,2.3,11,10280,10002
2016-02-14T23:40:45.000Z,2016-02-14T23:43:46.000Z,0.2,4,10011,10011
2016-02-26T13:05:38.000Z,2016-02-26T13:29:15.000Z,6.13,22.5,10006,10111
2016-02-10T16:41:40.000Z,2016-02-10T16:45:10.000Z,0.44,4,10162,10162
2016-02-16T14:08:24.000Z,2016-02-16T14:19:49.000Z,1.35,8.5,10065,10103
2016-02-26T13:14:42.000Z,2016-02-26T13:23:07.000Z,1.32,7.5,10065,10167
2016-02-03T12:52:46.000Z,2016-02-03T13:03:28.000Z,1.4,8.5,10021,10103
2016-02-16T08:41:57.000Z,2016-02-16T08:45:04.000Z,0.7,4.5,10022,10017
2016-02-20T17:42:47.000Z,2016-02-20T17:59:52.000Z,2.8,13,10021,10001
2016-02-15T23:00:01.000Z,2016-02-15T23:19:49.000Z,6.1,20,10035,10003
2016-02-16T06:56:30.000Z,2016-02-16T07:08:56.000Z,3,11,10162,10110
2016-02-26T07:42:14.000Z,2016-02-26T07:44:19.000Z,0.54,4,10011,10011
2016-02-06T20:33:19.000Z,2016-02-06T20:45:58.000Z,1.3,9,10001,10012
2016-02-01T18:24:52.000Z,2016-02-01T18:32:34.000Z,1.37,7,10011,10001
2016-02-19T07:21:29.000Z,2016-02-19T07:25:04.000Z,0.9,5,10003,10011
2016-02-05T14:41:21.000Z,2016-02-05T15:01:13.000Z,4.14,17,10022,10012
2016-02-13T15:51:12.000Z,2016-02-13T15:54:53.000Z,0.7,4.5,10065,10022
2016-02-10T00:07:32.000Z,2016-02-10T00:16:17.000Z,2.3,9,10171,10028
2016-02-02T21:23:33.000Z,2016-02-02T21:38:04.000Z,3.2,12.5,10111,10012
2016-02-04T13:33:17.000Z,2016-02-04T13:39:25.000Z,0.48,-4.5,10153,10022
2016-02-11T22:06:28.000Z,2016-02-11T22:11:59.000Z,1.28,6.5,10110,10199
2016-02-14T15:42:40.000Z,2016-02-14T15:46:30.000Z,0.88,5,10013,10011
2016-02-04T01:12:25.000Z,2016-02-04T01:29:37.000Z,4.3,16,10014,10044
2016-02-08T23:08:51.000Z,2016-02-08T23:22:23.000Z,4.22,14.5,10009,11222
2016-02-19T01:52:41.000Z,2016-02-19T02:02:41.000Z,2.8,10.5,10001,10007
2016-02-09T21:15:19.000Z,2016-02-09T21:32:59.000Z,3.6,14.5,10020,10029
2016-02-05T07:10:37.000Z,2016-02-05T07:15:25.000Z,0.7,5,10065,10021
2016-02-05T10:40:28.000Z,2016-02-05T10:48:18.000Z,0.68,6.5,10017,10022
2016-02-05T19:45:55.000Z,2016-02-05T19:50:04.000Z,0.65,5,10002,10002
2016-02-24T23:27:08.000Z,2016-02-24T23:32:29.000Z,0.9,6,10154,10103
2016-02-27T16:33:55.000Z,2016-02-27T16:43:08.000Z,0.8,7,10017,10065
2016-02-08T16:11:55.000Z,2016-02-08T16:28:55.000Z,2.39,13,10028,10021
2016-02-07T22:53:00.000Z,2016-02-07T23:03:47.000Z,3.18,11.5,10003,10021
2016-02-14T02:42:47.000Z,2016-02-14T03:01:12.000Z,5.6,19,11211,10065
2016-02-17T22:31:49.000Z,2016-02-17T22:39:19.000Z,2,8,10103,10028
2016-02-11T19:10:27.000Z,2016-02-11T19:23:42.000Z,1.69,10,10002,10009
2016-02-29T21:41:54.000Z,2016-02-29T21:57:17.000Z,5.8,19,10103,10006
2016-02-17T13:35:55.000Z,2016-02-17T13:38:35.000Z,0.6,4,10110,10110
2016-02-24T16:34:41.000Z,2016-02-24T16:35:35.000Z,0.3,3,10044,10021
2016-02-25T22:27:22.000Z,2016-02-25T22:34:55.000Z,0.84,6.5,10022,10022
2016-02-18T15:18:18.000Z,2016-02-18T15:20:55.000Z,0.93,4.5,10065,10017
2016-02-04T13:23:12.000Z,2016-02-04T13:47:04.000Z,7.33,25,10013,10171
2016-02-27T01:00:09.000Z,2016-02-27T01:09:34.000Z,0.85,7.5,10012,10012
2016-02-11T22:40:33.000Z,2016-02-11T22:53:23.000Z,1.62,10,10017,10009
2016-02-24T21:32:11.000Z,2016-02-24T21:39:29.000Z,1.8,8,10019,10162
2016-02-27T15:51:07.000Z,2016-02-27T15:52:48.000Z,0.45,3.5,10019,10019
2016-02-27T13:40:41.000Z,2016-02-27T13:58:40.000Z,2.5,13,10111,10199
2016-02-25T14:36:56.000Z,2016-02-25T14:47:27.000Z,1.83,9.5,10001,10012
2016-02-01T18:30:00.000Z,2016-02-01T18:34:14.000Z,0.5,4.5,10009,10001
2016-02-12T15:11:51.000Z,2016-02-12T15:28:01.000Z,1.9,11.5,10199,10011
2016-02-06T08:02:28.000Z,2016-02-06T08:09:14.000Z,1.6,7.5,10016,10012
2016-02-19T13:10:25.000Z,2016-02-19T13:16:37.000Z,1.2,6.5,10001,10171
2016-02-13T03:20:26.000Z,2016-02-13T03:24:45.000Z,0.9,5,10278,10038
2016-02-27T02:23:51.000Z,2016-02-27T02:29:28.000Z,1.06,6,10002,10012
2016-02-18T13:44:08.000Z,2016-02-18T13:59:42.000Z,2.3,11.5,10023,10017
2016-02-10T16:59:58.000Z,2016-02-10T17:12:35.000Z,1.58,9.5,10167,10021
2016-02-16T18:55:26.000Z,2016-02-16T19:17:47.000Z,3.43,16,10028,10009
2016-02-28T01:45:21.000Z,2016-02-28T01:51:26.000Z,1.52,7,10009,10154
2016-02-03T07:38:35.000Z,2016-02-03T07:58:53.000Z,4.3,17,10119,10282
2016-02-06T23:08:06.000Z,2016-02-06T23:25:44.000Z,5.1,17,10022,10037
2016-02-22T10:43:41.000Z,2016-02-22T10:54:51.000Z,2.1,10,10069,10027
2016-02-08T20:22:18.000Z,2016-02-08T20:31:40.000Z,1.95,8.5,10020,10069
2016-02-04T15:25:56.000Z,2016-02-04T15:29:26.000Z,0.7,4.5,11101,11101
2016-02-18T13:58:34.000Z,2016-02-18T14:07:40.000Z,1.36,8,10199,10110
2016-02-17T17:18:09.000Z,2016-02-17T17:45:24.000Z,3.2,18.5,10003,10021
2016-02-19T11:27:06.000Z,2016-02-19T11:58:44.000Z,6.1,26,10153,10271
2016-02-26T19:42:02.000Z,2016-02-26T19:49:26.000Z,1.51,7.5,10029,10021
2016-02-03T09:24:24.000Z,2016-02-03T09:31:31.000Z,1.27,7,10119,10014
2016-02-12T23:16:30.000Z,2016-02-12T23:24:44.000Z,1.4,7.5,10002,10005
2016-02-22T08:44:39.000Z,2016-02-22T08:54:09.000Z,1.4,8,10016,10003
2016-02-04T10:44:37.000Z,2016-02-04T11:02:10.000Z,1.68,11.5,10001,10022
2016-02-12T21:20:24.000Z,2016-02-12T21:24:43.000Z,1.08,5.5,10199,10011
2016-02-11T18:22:06.000Z,2016-02-11T18:51:58.000Z,3.45,20,10002,10199
2016-02-10T11:03:15.000Z,2016-02-10T11:05:37.000Z,0.38,3.5,10278,10012
2016-02-27T20:41:11.000Z,2016-02-27T20:51:08.000Z,1.88,8.5,10011,10018
2016-02-08T23:32:02.000Z,2016-02-08T23:37:53.000Z,0.88,6,10003,10009
2016-02-12T10:35:27.000Z,2016-02-12T10:51:48.000Z,1.8,11.5,10110,10021
2016-02-09T10:21:39.000Z,2016-02-09T10:26:27.000Z,0.36,5,10162,10162
2016-02-21T13:30:05.000Z,2016-02-21T13:31:04.000Z,0.31,3,10022,10152
2016-02-08T07:54:57.000Z,2016-02-08T08:50:17.000Z,18.83,52,11422,10018
2016-02-17T18:11:46.000Z,2016-02-17T18:37:06.000Z,9.66,29.5,11371,10003
2016-02-16T07:47:58.000Z,2016-02-16T07:55:02.000Z,1.27,7,10009,10119
2016-02-25T21:15:12.000Z,2016-02-25T21:21:43.000Z,1,6.5,10009,10016
2016-02-03T19:58:40.000Z,2016-02-03T20:10:51.000Z,1.6,9.5,10009,10012
2016-02-06T10:11:09.000Z,2016-02-06T10:28:24.000Z,2.7,13.5,10023,10021
2016-02-21T15:54:22.000Z,2016-02-21T16:39:09.000Z,19.9,52,11422,10021
2016-02-27T10:52:56.000Z,2016-02-27T10:57:43.000Z,1.7,6.5,10023,10025
2016-02-12T21:17:52.000Z,2016-02-12T21:42:25.000Z,10.68,32.5,11371,10103
2016-02-12T00:52:40.000Z,2016-02-12T01:01:50.000Z,2.23,9,10001,10278
2016-02-20T14:45:49.000Z,2016-02-20T14:52:06.000Z,0.85,5.5,10111,10153
2016-02-01T00:18:01.000Z,2016-02-01T00:31:29.000Z,4.08,14,10119,10025
2016-02-15T19:11:27.000Z,2016-02-15T19:14:33.000Z,0.4,4,10021,10021
2016-02-14T20:32:05.000Z,2016-02-14T20:38:00.000Z,1.1,6.5,10162,10023
2016-02-27T21:05:27.000Z,2016-02-27T21:26:13.000Z,2.39,14.5,10119,10009
2016-02-13T21:31:19.000Z,2016-02-13T21:41:04.000Z,1.1,7.5,10002,10002
2016-02-20T03:45:36.000Z,2016-02-20T04:22:55.000Z,14.1,43.5,10014,11228
2016-02-02T19:45:47.000Z,2016-02-02T19:57:31.000Z,1.8,9.5,10001,10022
2016-02-13T09:42:07.000Z,2016-02-13T09:47:06.000Z,1.17,5.5,10011,10012
2016-02-23T09:16:37.000Z,2016-02-23T09:39:18.000Z,2.9,15,10021,10119
2016-02-12T19:35:10.000Z,2016-02-12T19:36:03.000Z,0.35,3,11422,11422
2016-02-11T18:23:35.000Z,2016-02-11T18:32:21.000Z,1.32,7.5,10014,10001
2016-02-19T09:10:57.000Z,2016-02-19T09:19:47.000Z,1.2,7.5,10020,10199
2016-02-02T12:58:21.000Z,2016-02-02T13:03:53.000Z,1.12,6,10021,10028
2016-02-10T12:00:39.000Z,2016-02-10T12:07:06.000Z,0.7,6,10028,10029
2016-02-21T17:50:56.000Z,2016-02-21T17:59:11.000Z,1.5,7.5,10021,10111
2016-02-04T20:08:47.000Z,2016-02-04T20:25:52.000Z,3.6,14.5,10012,10103
2016-02-04T13:04:58.000Z,2016-02-04T13:26:01.000Z,8.66,25.5,10021,11371
2016-02-14T16:56:43.000Z,2016-02-14T17:05:31.000Z,1.13,7.5,10119,10011
2016-02-26T17:10:05.000Z,2016-02-26T17:16:31.000Z,0.7,5.5,10003,10003
2016-02-15T18:19:42.000Z,2016-02-15T18:22:45.000Z,0.4,4,10028,10028
2016-02-16T21:39:17.000Z,2016-02-16T21:53:48.000Z,3.8,14,10021,10003
2016-02-23T12:11:14.000Z,2016-02-23T12:15:58.000Z,0.6,5,10001,10017
2016-02-22T20:36:19.000Z,2016-02-22T20:42:21.000Z,1.5,7,10001,10018
2016-02-13T18:49:27.000Z,2016-02-13T18:57:52.000Z,1.97,8.5,10009,10022
2016-02-23T23:10:02.000Z,2016-02-23T23:14:00.000Z,0.9,5,10001,10011
2016-02-12T11:10:40.000Z,2016-02-12T11:44:08.000Z,2.5,20.5,10012,10110
2016-02-05T17:05:26.000Z,2016-02-05T17:29:07.000Z,3.2,16.5,10110,10023
2016-02-06T10:47:22.000Z,2016-02-06T11:01:25.000Z,2.3,11.5,10069,10021
2016-02-03T15:24:29.000Z,2016-02-03T15:28:58.000Z,0.43,4.5,10028,10044
2016-02-09T07:44:48.000Z,2016-02-09T07:57:24.000Z,1.6,9.5,10199,10009
2016-02-10T04:13:33.000Z,2016-02-10T04:33:07.000Z,3.9,16,10023,10023
2016-02-18T18:15:14.000Z,2016-02-18T18:24:03.000Z,1.36,7.5,10065,10023
2016-02-22T08:38:21.000Z,2016-02-22T08:42:50.000Z,0.7,5,10119,10020
2016-02-21T16:55:56.000Z,2016-02-21T16:58:41.000Z,0.3,4,10018,10119
2016-02-05T22:27:26.000Z,2016-02-05T22:38:03.000Z,2.26,9.5,10001,10003
2016-02-12T21:19:48.000Z,2016-02-12T21:56:16.000Z,14.8,43.5,10112,10466
2016-02-02T14:04:28.000Z,2016-02-02T14:10:12.000Z,0.5,5.5,10020,10001
2016-02-11T18:44:59.000Z,2016-02-11T19:00:50.000Z,1.3,10.5,10199,10001
2016-02-01T10:25:55.000Z,2016-02-01T10:32:36.000Z,1.01,6.5,10012,10011
2016-02-10T20:50:01.000Z,2016-02-10T20:54:41.000Z,0.58,22.5,10014,10014
2016-02-21T06:35:28.000Z,2016-02-21T06:46:26.000Z,4.1,13.5,10035,10018
2016-02-15T00:27:24.000Z,2016-02-15T00:49:14.000Z,7.7,24.5,10119,11216
2016-02-09T21:20:02.000Z,2016-02-09T21:24:47.000Z,1.18,6.5,10065,10028
2016-02-06T00:49:39.000Z,2016-02-06T00:58:01.000Z,1.09,7.5,10018,10154
2016-02-08T18:00:17.000Z,2016-02-08T18:11:55.000Z,2.2,10,10167,10009
2016-02-12T11:11:02.000Z,2016-02-12T11:24:04.000Z,1.39,9.5,10011,10003
2016-02-13T13:39:38.000Z,2016-02-13T13:42:49.000Z,0.7,4.5,10171,10022
2016-02-06T12:14:56.000Z,2016-02-06T12:18:24.000Z,0.5,4,10019,10018
2016-02-12T16:40:25.000Z,2016-02-12T16:55:51.000Z,1.64,11.5,10012,10009
2016-02-21T09:38:31.000Z,2016-02-21T09:48:03.000Z,2.9,10.5,10115,10023
2016-02-21T02:25:52.000Z,2016-02-21T02:34:59.000Z,2.5,9.5,10003,10065
2016-02-16T22:03:43.000Z,2016-02-16T22:10:31.000Z,1.2,6.5,10012,10002
2016-02-10T12:12:19.000Z,2016-02-10T12:32:40.000Z,11.3,32,10154,11371
2016-02-12T13:16:28.000Z,2016-02-12T13:19:53.000Z,0.6,4.5,10023,10023
2016-02-03T14:39:08.000Z,2016-02-03T15:55:51.000Z,17.21,52,10199,11422
2016-02-19T13:21:39.000Z,2016-02-19T13:32:07.000Z,1.2,8,10153,10001
2016-02-24T18:13:00.000Z,2016-02-24T18:23:41.000Z,1.72,8.5,10003,10011
2016-02-07T07:20:20.000Z,2016-02-07T07:22:17.000Z,0.4,3.5,10022,10154
2016-02-08T18:19:44.000Z,2016-02-08T18:37:08.000Z,2.56,13,10065,10023
2016-02-07T21:41:13.000Z,2016-02-07T21:57:32.000Z,4.09,16,10011,11211
2016-02-11T19:05:24.000Z,2016-02-11T19:23:01.000Z,6.79,20.5,10162,10034
2016-02-17T16:55:10.000Z,2016-02-17T17:20:47.000Z,9.29,29,11371,10462
2016-02-24T15:10:22.000Z,2016-02-24T15:21:31.000Z,0.81,8,10110,10154
2016-02-27T01:37:20.000Z,2016-02-27T01:47:29.000Z,3.4,11.5,10019,10026
2016-02-18T16:38:48.000Z,2016-02-18T16:42:41.000Z,0.66,4.5,10027,10026
2016-02-16T01:01:21.000Z,2016-02-16T01:03:56.000Z,0.6,4,10019,10018
2016-02-18T20:30:43.000Z,2016-02-18T20:37:55.000Z,1.2,6.5,10017,10065
2016-02-26T22:52:37.000Z,2016-02-26T22:55:06.000Z,0.37,4,10065,10021
2016-02-10T09:49:39.000Z,2016-02-10T10:24:37.000Z,8.4,28.5,11371,11205
2016-02-24T16:52:52.000Z,2016-02-24T17:06:28.000Z,1.1,10,10199,10119
2016-02-08T21:13:03.000Z,2016-02-08T21:20:06.000Z,1.02,6.5,10007,10006
2016-02-17T20:56:36.000Z,2016-02-17T21:09:42.000Z,2.8,12,10028,10020
2016-02-27T17:38:45.000Z,2016-02-27T18:23:01.000Z,5.92,31,10006,10001
2016-02-29T15:32:34.000Z,2016-02-29T15:41:19.000Z,0.9,7,10017,10119
2016-02-11T08:43:01.000Z,2016-02-11T08:58:49.000Z,3.08,13.5,10044,10016
2016-02-18T13:30:36.000Z,2016-02-18T13:40:21.000Z,1.49,8.5,10065,10017
2016-02-19T10:50:58.000Z,2016-02-19T10:59:47.000Z,1.2,7.5,11222,11101
2016-02-23T06:51:34.000Z,2016-02-23T06:59:22.000Z,1.9,8.5,10162,10020
2016-02-02T12:37:20.000Z,2016-02-02T13:11:53.000Z,11.4,37.5,11371,10103
2016-02-10T08:24:33.000Z,2016-02-10T08:29:18.000Z,0.8,5.5,10023,10023
2016-02-26T08:45:40.000Z,2016-02-26T08:51:54.000Z,1.18,6.5,10154,10021
2016-02-03T18:09:45.000Z,2016-02-03T18:27:08.000Z,1.68,11.5,10011,10110
2016-02-04T23:54:12.000Z,2016-02-05T00:01:35.000Z,2.5,9,10016,10044
2016-02-20T18:53:37.000Z,2016-02-20T19:04:17.000Z,2.35,10.5,10110,10021
2016-02-05T23:45:09.000Z,2016-02-06T00:00:47.000Z,1.93,11,10001,10002
2016-02-27T23:51:57.000Z,2016-02-27T23:59:15.000Z,1.9,8,10019,10162
2016-02-28T04:33:43.000Z,2016-02-28T04:41:05.000Z,1.06,7,10017,10119
2016-02-29T20:05:26.000Z,2016-02-29T20:19:11.000Z,4.21,14.5,10022,11222
2016-02-18T15:52:15.000Z,2016-02-18T16:05:05.000Z,1.96,10.5,10065,10029
2016-02-27T19:31:28.000Z,2016-02-27T19:37:05.000Z,0.9,6,10021,10065
2016-02-09T21:11:59.000Z,2016-02-09T21:35:48.000Z,6.96,23.5,10002,10162
2016-02-17T10:23:57.000Z,2016-02-17T10:36:54.000Z,1.7,9.5,10103,10001
2016-02-06T14:49:27.000Z,2016-02-06T15:04:26.000Z,5.8,19,10009,10282
2016-02-17T12:29:24.000Z,2016-02-17T13:02:55.000Z,7.4,28,10115,10012
2016-02-01T18:58:46.000Z,2016-02-01T19:04:58.000Z,1.56,6.5,10065,10028
2016-02-28T11:17:18.000Z,2016-02-28T11:28:31.000Z,2.98,11.5,10023,10031
2016-02-18T12:55:04.000Z,2016-02-18T12:57:38.000Z,0.4,4,10001,10119
2016-02-11T22:58:36.000Z,2016-02-11T23:09:19.000Z,1.67,9,10001,10019
2016-02-12T21:35:52.000Z,2016-02-12T21:50:11.000Z,1.6,10.5,10001,10103
2016-02-24T08:19:16.000Z,2016-02-24T08:40:04.000Z,2.21,14,10028,10110
